scenario,step,frame,elapsed_seconds,x,y,z,vx,vy,vz,speed,ax,ay,az,roll,pitch,yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z
S1_identity,127,22658,366.72021860125824,106.44249725341797,-16.61271095275879,-0.004053001292049885,-1.2506865459727123e-05,0.001689037075266242,2.0494460841291584e-05,0.001689207709617957,2.6057387003675103e-05,-0.005460688844323158,1.811982656363398e-05,1.2639879969356116e-05,-0.12118121236562729,-89.60650634765625,-0.522653341293335,-0.0036064188461750746,-3.9908449252834544e-05
S1_identity,128,22659,366.7702186020033,106.44249725341797,-16.61285972595215,-0.004139709286391735,-1.0143453437194694e-05,0.0014113332144916058,1.6899108231882565e-05,0.0014114708327960144,4.726824045064859e-05,-0.005554077215492725,-7.190705218818039e-05,8.74785655469168e-06,-0.09765803813934326,-89.60650634765625,-0.4360763430595398,-0.0030894854571670294,-2.540271270845551e-05
S1_identity,129,22660,366.82021860274835,106.44249725341797,-16.61298370361328,-0.004211234860122204,-8.501937372784596e-06,0.001158015220426023,1.2550353858387098e-05,0.0011581144352176048,3.283032128820196e-05,-0.005066359881311655,-8.697508746990934e-05,6.183194273035042e-06,-0.0782739669084549,-89.60649871826172,-0.35736995935440063,-0.0025504110381007195,-1.553728543512989e-05
S1_identity,130,22661,366.8702186034934,106.44249725341797,-16.61308479309082,-0.004269408993422985,-6.686787855869625e-06,0.0009389964980073273,7.553100203949725e-06,0.0009390506832565243,3.6302990338299423e-05,-0.00438037421554327,-9.994507126975805e-05,5.322748165781377e-06,-0.06246890500187874,-89.60651397705078,-0.2894921898841858,-0.0019813391845673323,-9.146671800408512e-06
S1_identity,131,22662,366.92021860423847,106.44249725341797,-16.61316680908203,-0.004316444508731365,-5.3132207540329546e-06,0.0007556619239039719,4.882812390860636e-06,0.000755696377793276,2.7471342036733404e-05,-0.003666691482067108,-5.3405754442792386e-05,3.571843080862891e-06,-0.04974426329135895,-89.60650634765625,-0.23278315365314484,-0.0016551653388887644,-5.1390939006523695e-06
S1_identity,132,22663,366.97021860498353,106.44249725341797,-16.613231658935547,-0.004354133736342192,-4.299766715121223e-06,0.0006050118245184422,2.6607513063936494e-06,0.0006050329539772633,2.0269080778234638e-05,-0.003013001987710595,-4.444122168933973e-05,3.6768969948752783e-06,-0.03954679146409035,-89.60649871826172,-0.1862563043832779,-0.001233434653840959,-2.6985076146957e-06
S1_identity,133,22664,367.0202186057286,106.44249725341797,-16.61328125,-0.004384269472211599,-3.1012375529826386e-06,0.0004826909862458706,5.340576194612368e-07,0.0004827012441406301,2.3970584152266383e-05,-0.0024464167654514313,-4.253387305652723e-05,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,-0.14852194488048553,-0.001036345842294395,-1.2707716905424604e-06
S1_identity,134,22665,367.07021860647365,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,6.202475196914747e-05,-0.009653819724917412,-1.068115216185106e-05,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,135,22666,367.1202186072187,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,136,22667,367.17021860796376,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,137,22668,367.2202186087088,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,138,22669,367.2702186094539,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,139,22670,367.32021861019894,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,140,22671,367.370218610944,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,141,22672,367.42021861168905,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,142,22673,367.4702186124341,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,143,22674,367.52021861317917,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,144,22675,367.5702186139242,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,145,22676,367.6202186146693,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,146,22677,367.67021861541434,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,147,22678,367.7202186161594,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,148,22679,367.77021861690446,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,149,22680,367.8202186176495,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,150,22681,367.8702186183946,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,151,22682,367.92021861913963,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,152,22683,367.9702186198847,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,153,22684,368.02021862062975,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,154,22685,368.0702186213748,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,155,22686,368.12021862211986,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,156,22687,368.1702186228649,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,157,22688,368.22021862361,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,158,22689,368.27021862435504,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,159,22690,368.3202186251001,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,160,22691,368.37021862584515,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,161,22692,368.4202186265902,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,162,22693,368.47021862733527,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,163,22694,368.52021862808033,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,164,22695,368.5702186288254,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,165,22696,368.62021862957045,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,166,22697,368.6702186303155,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,167,22698,368.72021863106056,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,168,22699,368.7702186318056,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,169,22700,368.8202186325507,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,170,22701,368.87021863329574,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,171,22702,368.9202186340408,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,172,22703,368.97021863478585,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,173,22704,369.0202186355309,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,174,22705,369.07021863627597,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,175,22706,369.120218637021,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,176,22707,369.1702186377661,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,177,22708,369.22021863851114,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,178,22709,369.2702186392562,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,179,22710,369.32021864000126,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,180,22711,369.3702186407463,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,181,22712,369.4202186414914,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,182,22713,369.47021864223643,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,183,22714,369.5202186429815,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,184,22715,369.57021864372655,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,185,22716,369.6202186444716,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,186,22717,369.67021864521666,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,187,22718,369.7202186459617,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,188,22719,369.7702186467068,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,189,22720,369.82021864745184,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,190,22721,369.8702186481969,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,191,22722,369.92021864894195,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,192,22723,369.970218649687,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,193,22724,370.02021865043207,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,194,22725,370.07021865117713,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,195,22726,370.1202186519222,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,196,22727,370.17021865266724,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,197,22728,370.2202186534123,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,198,22729,370.27021865415736,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S1_identity,199,22730,370.3202186549024,106.44249725341797,-16.61328125,-0.004384269472211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135585762312985e-06,-0.03139837831258774,-89.60649871826172,0.0,0.0,0.0
S2_k0.95_csqrt,0,22735,370.5702186586277,106.41629028320312,-12.711931228637695,0.48239871859550476,0.0,0.0,-1.470000147819519,1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,-89.6092529296875,0.0,0.0,0.0
S2_k0.95_csqrt,1,22736,370.62021865937277,106.41629028320312,-12.711931228637695,0.3941987156867981,0.0,0.0,-1.9600002765655518,1.9600002765655518,0.0,0.0,-9.800003051757812,0.0,0.0,-89.6092529296875,0.0,0.0,0.0
S2_k0.95_csqrt,2,22737,370.6702186601178,106.41629028320312,-12.711931228637695,0.28149881958961487,0.0,0.0,-2.450000286102295,2.450000286102295,0.0,0.0,-9.800000190734863,0.0,0.0,-89.6092529296875,0.0,0.0,0.0
S2_k0.95_csqrt,3,22738,370.7202186608629,106.41629028320312,-12.711931228637695,0.14429865777492523,0.0,0.0,-2.93999981880188,2.93999981880188,0.0,0.0,-9.7999906539917,0.0,0.0,-89.6092529296875,0.0,0.0,0.0
S2_k0.95_csqrt,4,22739,370.77021866160794,106.41629028320312,-12.711931228637695,0.010537338443100452,9.450801918831075e-09,2.22738538724343e-09,-2.1182806491851807,2.1182806491851807,1.8901603482390783e-07,4.45477077448686e-08,16.434383392333984,0.0,0.0,-89.6092529296875,-6.812829269620124e-07,2.390295094301109e-06,-1.7400766938457934e-10
S2_k0.95_csqrt,5,22740,370.820218662353,106.41629028320312,-12.711931228637695,-0.06100929155945778,3.459527775362403e-08,9.447616022839611e-10,-1.0454553365707397,1.0454553365707402,5.028895202485728e-07,-2.565247569918938e-08,21.456506729125977,0.0,0.0,-89.6092529296875,-2.517448365324526e-07,5.347853402781766e-06,1.6507596678483338e-10
S2_k0.95_csqrt,6,22741,370.87021866309806,106.41629028320312,-12.711931228637695,-0.09291141480207443,4.21463184352433e-08,-5.9346079162025944e-09,-0.41245895624160767,0.41245895624160983,1.510208136323854e-07,-1.3758739214608795e-07,12.659927368164062,0.0,0.0,-89.6092529296875,1.856071889960731e-06,6.811499133618781e-06,3.072748652743762e-11
S2_k0.95_csqrt,7,22742,370.9202186638431,106.41629028320312,-12.711931228637695,-0.1019720807671547,-3.6136148651166877e-07,-1.0358348845329601e-08,-0.05567031726241112,0.055670317263584894,-8.070156582107302e-06,-8.847482035889698e-08,7.135772705078125,0.0,0.0,-89.6092529296875,2.2886406441102736e-06,1.8534106857259758e-05,3.2201428190603565e-09
S2_k0.95_csqrt,8,22743,370.9702186645882,106.41629028320312,-12.711931228637695,-0.09863380342721939,-1.0746252776527854e-08,-1.2312623809407341e-08,0.13098855316638947,0.1309885531663905,7.012304649833823e-06,-3.90854992815548e-08,3.733177423477173,0.0,0.0,-89.6092529296875,3.6861395074083703e-06,8.042312401812524e-06,-7.382536248989879e-10
S2_k0.95_csqrt,9,22744,371.02021866533323,106.41629028320312,-12.711931228637695,-0.08923964947462082,9.041170589974001e-10,-1.3420653921514258e-08,0.2155594825744629,0.2155594825744633,2.330073982648173e-07,-2.216060224213834e-08,1.6914186477661133,0.0,0.0,-89.6092529296875,4.046780304634012e-06,8.29471719043795e-06,-7.877923313692747e-10
S2_k0.95_csqrt,10,22745,371.0702186660783,106.41629028320312,-12.711931228637695,-0.07752200961112976,-1.844423991315125e-07,-1.1055941051552054e-08,0.24111683666706085,0.24111683666713166,-3.706930328917224e-06,4.729425739924409e-08,0.5111470818519592,0.0,0.0,-89.6092529296875,2.904295115513378e-06,1.3207606571086217e-05,-3.3721253567264853e-10
S2_k0.95_csqrt,11,22746,371.12021866682335,106.41629028320312,-12.711931228637695,-0.06557563692331314,4.644343576387655e-08,-9.078821250341207e-09,0.2344643920660019,0.23446439206600667,4.61771651316667e-06,3.954239602421694e-08,-0.1330488920211792,0.0,0.0,-89.6092529296875,2.8351469154586084e-06,5.975787644274533e-06,1.8692858025359804e-11
S2_k0.95_csqrt,12,22747,371.1702186675684,106.41629028320312,-12.711931228637695,-0.054488446563482285,5.4348110012369943e-08,3.364242573411502e-08,0.21191340684890747,0.2119134068489171,1.5809348496986786e-07,8.544249112674152e-07,-0.4510197043418884,0.0,0.0,-89.6092529296875,-9.991936167352833e-06,-3.605888196034357e-05,-3.948958937627367e-09
S2_k0.95_csqrt,13,22748,371.22021866831346,106.41629028320312,-12.711931228637695,-0.04474559798836708,5.8980674566555535e-08,-1.1261785282101755e-08,0.18309122323989868,0.18309122323990853,9.265129108371184e-08,-8.980842380879039e-07,-0.5764436721801758,0.0,0.0,-89.6092529296875,3.520954578561941e-06,7.871454727137461e-06,6.390699081038065e-11
S2_k0.95_csqrt,14,22749,371.2702186690585,106.41629028320312,-12.711931228637695,-0.03648483380675316,7.174658378517051e-08,3.372021240011236e-08,0.15342272818088531,0.1534227281809058,2.553181843722996e-07,8.996399856187054e-07,-0.5933699011802673,0.0,0.0,-89.6092529296875,-1.0051481694972608e-05,-2.5190931410179473e-05,-4.0697765157915455e-09
S2_k0.95_csqrt,15,22750,371.3202186698036,106.41629028320312,-12.711931228637695,-0.029655493795871735,-1.2581702435454645e-07,3.544366222740791e-08,0.1257455199956894,0.12574551999575734,-3.951271992264083e-06,3.446899654591107e-08,-0.5535441637039185,0.0,0.0,-89.6092529296875,-1.103697286453098e-05,-1.8476477634976618e-05,-2.8979170174636693e-09
S2_k0.95_csqrt,16,22751,371.37021867054864,106.41629028320312,-12.711931228637695,-0.024114646017551422,6.538227381724937e-08,-4.611152348843461e-09,0.10134530812501907,0.10134530812504028,3.823985935014207e-06,-8.010962915250275e-07,-0.48800423741340637,0.0,0.0,-89.6092529296875,2.023004299189779e-06,-6.904244946781546e-05,-2.1304506769848075e-10
S2_k0.95_csqrt,17,22752,371.4202186712937,106.41629028320312,-12.711931228637695,-0.019684066995978355,6.492594906148952e-08,-6.579011557761305e-09,0.08061136305332184,0.08061136305334825,-9.126495115197031e-09,-3.9357182402000035e-08,-0.4146789014339447,0.0,0.0,-89.6092529296875,2.101214704453014e-06,7.865391125960741e-06,5.1405098927537196e-11
S2_k0.95_csqrt,18,22753,371.47021867203875,106.41629028320312,-12.711931228637695,-0.016182251274585724,7.424088721563749e-08,-4.5242698476499754e-09,0.06344301253557205,0.06344301253561566,1.8629876308295934e-07,4.109483597858343e-08,-0.3433670103549957,0.0,0.0,-89.6092529296875,1.4839570212643594e-06,8.742943464312702e-06,-1.3752071703621027e-10
S2_k0.95_csqrt,19,22754,371.5202186727838,106.41629028320312,-12.711931228637695,-0.013440513052046299,-7.043207972401433e-08,-5.7998681413096165e-09,0.04949706047773361,0.049497060477784065,-2.893459395636455e-06,-2.551196587319282e-08,-0.2789190411567688,0.0,0.0,-89.6092529296875,1.5370105757028796e-06,1.4019307855051011e-05,1.6326135998667723e-09
S2_k0.95_csqrt,20,22755,371.57021867352887,106.41629028320312,-12.711931228637695,-0.011310730129480362,6.851247746908484e-08,3.9614622693306956e-08,0.03833545744419098,0.03833545744427267,2.7788910301751457e-06,9.082898486667546e-07,-0.22323206067085266,0.0,0.0,-89.6092529296875,-1.1857123354275245e-05,-2.591837073850911e-05,-3.9616727676161645e-09
S2_k0.95_csqrt,21,22756,371.62021867427393,106.41629028320312,-12.711931228637695,-0.00966724380850792,-3.594224722291983e-07,-5.2440389808339205e-09,0.029506701976060867,0.029506701978250404,-8.558698937122244e-06,-8.971732654572406e-07,-0.17657510936260223,0.0,0.0,-89.6092529296875,7.264065970957745e-07,1.912828884087503e-05,3.0005828932644363e-09
S2_k0.95_csqrt,22,22757,371.670218675019,106.41629028320312,-12.711931228637695,-0.00840629544109106,-1.767435549027141e-07,-3.788831026696471e-09,0.022589311003684998,0.022589311004376757,3.6535784602165222e-06,2.9104159082748993e-08,-0.1383478194475174,0.0,0.0,-89.6092529296875,7.150475198614004e-07,1.1404640645196196e-05,7.760719844540631e-10
S2_k0.95_csqrt,23,22758,371.72021867576404,106.41629028320312,-12.711931228637695,-0.007443656679242849,-1.7935915863631635e-08,-3.5030338629837843e-09,0.017213650047779083,0.017213650047788784,3.17615285894135e-06,5.715943274253732e-09,-0.10751321911811829,0.0,0.0,-89.6092529296875,9.96160679278546e-07,6.148483407741878e-06,-5.348969045471108e-10
S2_k0.95_csqrt,24,22759,371.7702186765091,106.41629028320312,-12.711931228637695,-0.00671184528619051,1.6649643441724038e-08,-3.1914337839111795e-09,0.013062667101621628,0.013062667101632628,6.917111932125408e-07,6.232001581452096e-09,-0.08301965892314911,0.0,0.0,-89.6092529296875,9.754874099598965e-07,5.794104708911618e-06,-7.598178336509775e-11
S2_k0.95_csqrt,25,22760,371.82021867725416,106.41630554199219,-12.714944839477539,-0.006220321636646986,0.0012511160457506776,-0.1824638843536377,0.009878396987915039,0.18273537454972547,0.0250219888985157,-3.649277687072754,-0.06368540227413177,0.0,0.016911547631025314,-89.60945892333984,-1.0822869539260864,-0.007645535748451948,-0.0028037382289767265
S2_k0.95_csqrt,26,22761,371.8702186779992,106.41645050048828,-12.736746788024902,-0.006123390048742294,0.0031924420036375523,-0.520956814289093,0.00743600819259882,0.5210196620647128,0.03882651776075363,-6.769858360290527,-0.04884777590632439,8.62546221469529e-05,0.10377106070518494,-89.61107635498047,-1.7600505352020264,-7.405693759210408e-05,0.040742915123701096
S2_k0.95_csqrt,27,22762,371.9202186787443,106.41668701171875,-12.767332077026367,-0.006045188754796982,0.005879608914256096,-0.6384261846542358,0.005575485061854124,0.638477602650887,0.05374334007501602,-2.3493874073028564,-0.03721046447753906,-0.001129153766669333,0.1678040772676468,-89.60677337646484,-0.9456562995910645,-0.04010121524333954,0.2595077157020569
S2_k0.95_csqrt,28,22763,371.97021867948934,106.41690826416016,-12.799527168273926,-0.005879745353013277,0.004543687682598829,-0.6415185332298279,0.004174680449068546,0.6415482067093311,-0.026718424633145332,-0.06184697151184082,-0.028016092255711555,-0.000823975948151201,0.18675102293491364,-89.60143280029297,-0.08825229853391647,0.0057031563483178616,0.30780503153800964
