maneuver,maneuver_type,scenario,spring_scale,damper_scale,collisions,mean_speed_tail,mean_abs_roll_tail,mean_abs_pitch_tail,mean_abs_yaw_rate_tail,mean_abs_lateral_acc_tail,peak_abs_roll,peak_abs_pitch,peak_abs_yaw_rate,peak_abs_lateral_acc,rms_roll,rms_pitch,rms_yaw_rate,rms_lateral_acc,final_position_diff,max_position_diff,rms_position_diff,max_speed_diff,rms_speed_diff,max_roll_diff,rms_roll_diff,max_pitch_diff,rms_pitch_diff,max_yaw_rate_diff,rms_yaw_rate_diff,max_lateral_acc_diff,rms_lateral_acc_diff
circle_steer_0.20,circle,S4_k1.00_c1.10,1.0,1.1,0,0.6497346210323898,0.0128613981203391,0.0018578113557361155,3.0504707785753102,0.22797851286436,0.07513425499200821,0.17488698661327362,3.5858824253082275,0.9417600878528787,0.017020876956532927,0.02570653874348634,2.9043205086683983,0.22526567471186604,0.54656343952358,0.54656343952358,0.2996987252800769,0.09877383708953702,0.04896241048769359,0.00860595889389515,0.0032651008877069127,0.01682958447781857,0.004382408742098487,1.3841443061828613,0.5282100135397988,0.5445986437443041,0.4293039991391791
circle_steer_0.20,circle,S5_k1.05_c1.10,1.05,1.1,0,0.6510911047979877,0.012280977187821498,0.0018724568589487507,3.062921934402906,0.2225217292356849,0.07269284874200821,0.16781774163246155,3.9522972106933594,0.9407066701319693,0.016343602368599806,0.025013681791697235,2.9031590117762165,0.22192122017599666,0.5425132745250282,0.5425132745250282,0.2949955298008923,0.0993188619613653,0.0488236933300218,0.010375984013080597,0.002912605128657057,0.020224198698997498,0.004249773846499767,1.491126298904419,0.5334277616090906,0.5255238282662489,0.426226012066693
circle_steer_0.30,circle,S0_stock,,,0,0.6007200633429036,0.015988569697723366,0.0021830990958383503,4.1553157820151405,0.33601253042912904,0.1108398512005806,0.17263302206993103,5.052355766296387,1.046808666452467,0.02299060581462979,0.025549146781283404,3.941108801088853,0.32725296163180834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circle_steer_0.30,circle,S1_identity,1.0,1.0,0,0.6007200633429036,0.015988569697723366,0.0021830990958383503,4.1553157820151405,0.33601253042912904,0.1108398512005806,0.17263302206993103,5.052355766296387,1.046808666452467,0.02299060581462979,0.025549146781283404,3.941108801088853,0.32725296163180834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circle_steer_0.30,circle,S2_k0.95_csqrt,0.95,0.9746794344808963,0,0.5874004479884415,0.01621598435135988,0.002137258018662508,4.06624559026498,0.33611316627795323,0.1042175218462944,0.16608969867229462,5.2437520027160645,1.017825434949698,0.023308713895019224,0.025808229543541426,3.8705241387177867,0.32787519590555925,0.1285806152056843,0.12887988867878533,0.06465271276950516,0.07494121439940304,0.018236215450899082,0.009582518599927425,0.003700297117618681,0.009835472097620368,0.0034842997410637383,1.7736425399780273,0.6802107354553018,0.7916116658612212,0.6240434694583293
circle_steer_0.30,circle,S3_k1.05_csqrt,1.05,1.02469507659596,0,0.6106508126129527,0.015808985353662416,0.0015814514044905081,4.227133929729462,0.328512085567253,0.1037902906537056,0.16392453014850616,4.89210844039917,1.0389128869990831,0.022077998977447576,0.023856513017152036,4.005475990951248,0.3246484920974842,0.11125410697384076,0.11125410697384076,0.058904344759906475,0.057073041036197814,0.017467774667158285,0.01324465125799179,0.0036416873569923756,0.016317322850227356,0.0035291939925603524,1.9901127815246582,0.6718709852113153,0.7774699548747204,0.6208114151125935
circle_steer_0.30,circle,S4_k1.00_c1.10,1.0,1.1,0,0.6482412759194325,0.01868878821663272,0.0018690417597938974,4.481027316588622,0.3243909821531201,0.10311887413263321,0.1667453944683075,5.3188323974609375,1.0516324064685405,0.024286861522387553,0.024664778397750418,4.216994847362672,0.31982395634741967,0.4906016415081031,0.4906016415081031,0.25485476922988354,0.09877383708953713,0.04530689013234796,0.012329104356467724,0.004520881609597879,0.013025172054767609,0.003888090144622174,2.009777545928955,0.7141141587757083,0.7793186701396522,0.6144632343810167
circle_steer_0.30,circle,S5_k1.05_c1.10,1.05,1.1,0,0.5980120782964993,0.014597672127330532,0.0036302453618890676,4.026957319333003,0.055827051088360606,0.0957336276769638,0.14920547604560852,5.863304615020752,1.0517602052357864,0.02140868776336869,0.023859550173268698,4.01490201243876,0.11237915269048954,0.08020177951571905,0.08061374597841675,0.055028794226689305,0.09931886196136086,0.020983445358832623,0.017883308231830597,0.0035067222136504076,0.02528536319732666,0.004547745074707991,1.8145036697387695,0.861476725518768,0.5248229477453058,0.33953198819124114
sine_steer_A0.20_T4.00,sine,S0_stock,,,0,0.9414952255928798,0.04448274588600422,0.0011980720340943663,2.8046252645552157,0.18623769439418653,0.07117175310850143,0.1783703863620758,4.561441898345947,0.6674536153458407,0.045897725309361426,0.025785701570224123,2.8283653974755314,0.20206932593433077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sine_steer_A0.20_T4.00,sine,S1_identity,1.0,1.0,0,0.9414952255928798,0.04448274588600422,0.0011980720340943663,2.8046252645552157,0.18623769439418653,0.07117175310850143,0.1783703863620758,4.561441898345947,0.6674536153458407,0.045897725309361426,0.025785701570224123,2.8283653974755314,0.20206932593433077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sine_steer_A0.20_T4.00,sine,S2_k0.95_csqrt,0.95,0.9746794344808963,0,0.9286466938686349,0.046085444914448694,0.00123108461702941,2.7671484098459285,0.18548948597846773,0.07372195273637772,0.1990453600883484,4.5046868324279785,0.6613689307622516,0.04763554372664011,0.027038312905937747,2.7884322219959032,0.20201794960502592,0.17348053044579834,0.17348053044579834,0.09551584856006855,0.06900081031785743,0.015808911688540112,0.008666999638080597,0.0018892532165176576,0.020674973726272583,0.0030614392316939743,0.7061834335327148,0.11207779329064742,0.11687775987004878,0.00973281294643965
sine_steer_A0.20_T4.00,sine,S3_k1.05_csqrt,1.05,1.02469507659596,0,0.9539533580961647,0.042975101488021514,0.0011671654302820875,2.8412762278690935,0.1867592374326416,0.06870072335004807,0.18811023235321045,4.605582237243652,0.6776828675219569,0.04455912705035564,0.02578103701565965,2.8687674075959038,0.20374911070591994,0.17241189456350886,0.17241189456350886,0.09588326441110254,0.06871897900190715,0.015453867990159555,0.005950916558504105,0.002075366212071449,0.021562904119491577,0.003093921423196357,0.7737687826156616,0.29026526040516176,0.44199015030505034,0.2869818229721733
sine_steer_A0.20_T4.00,sine,S4_k1.00_c1.10,1.0,1.1,0,0.9562862057408842,0.04389628407273752,0.0011565217123764644,2.8073040316191813,0.1308006160425727,0.06943067163228989,0.1800096184015274,4.424278736114502,0.6855011914474832,0.04586678452113727,0.026628396318843867,2.861922544023136,0.14595956001712732,0.3873164282101933,0.3873164282101933,0.2631551073462218,0.09877383708953846,0.034041169609640626,0.005617789924144745,0.0023396004305927553,0.010976114310324192,0.0021596301792524033,1.570812463760376,0.20018402894815163,0.24969804189172076,0.14399090258629654
sine_steer_A0.20_T4.00,sine,S5_k1.05_c1.10,1.05,1.1,0,0.9563622095718018,0.042066169416284535,0.0011277210815023864,2.8069456044739733,0.13091283123787736,0.06659476459026337,0.17627350986003876,4.4287943840026855,0.7398082919803345,0.044042913255804575,0.025752779417078403,2.865653337548371,0.14659111248110962,0.3833317479630424,0.3833317479630424,0.25937456335687953,0.09931886196136652,0.03365896573145928,0.004791244864463806,0.0024414199936548097,0.008640189655125141,0.0017621612916518799,0.6738147735595703,0.1991670414202121,0.2511959272491501,0.14368225568427354
brake_in_turn_steer_0.20,brake_in_turn,S0_stock,,,0,4.378538030024801e-06,0.00017292711292308618,0.0003733836535199468,2.8752033895991643e-06,6.280186921946236e-06,0.08929789811372757,0.2582426071166992,5.292200565338135,2.0492968737106088,0.023533525871426625,0.04850117276214449,2.5057048522274976,0.15340716944961513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brake_in_turn_steer_0.20,brake_in_turn,S1_identity,1.0,1.0,0,4.378538030024801e-06,0.00017292711292308618,0.0003733836535199468,2.8752033895991643e-06,6.280186921946236e-06,0.08929789811372757,0.2582426071166992,5.292200565338135,2.0492968737106088,0.023533525871426625,0.04850117276214449,2.5057048522274976,0.15340716944961513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brake_in_turn_steer_0.20,brake_in_turn,S2_k0.95_csqrt,0.95,0.9746794344808963,0,4.514805772053402e-06,0.00019944841506003286,0.0004409740631672321,2.9605802711516437e-06,8.233966949198143e-06,0.09075314551591873,0.2616645395755768,5.241977691650391,1.9782576832116634,0.02407186036052948,0.050114781988626886,2.4846174702244146,0.15196714779479858,0.049224387653701324,0.04984459727562854,0.038387620612783994,0.06824877449577638,0.010784148863156486,0.0039673298597335815,0.0008077936004011223,0.015641123056411743,0.002435328068303421,2.6603872776031494,1.4629673366596887,0.48024050848973615,0.049942765980417615
brake_in_turn_steer_0.20,brake_in_turn,S3_k1.05_csqrt,1.05,1.02469507659596,0,3.1362482166028606e-06,0.00013011520718464453,0.00026673310306553805,1.993319790071532e-06,7.348679461574276e-06,0.09111931920051575,0.26052388548851013,4.5224714279174805,2.0666984170389187,0.02322307335010244,0.04733175555352213,2.4912449643883487,0.20208816133993618,0.0473320688991073,0.04742190285070792,0.03513380661567041,0.0508824081683622,0.013652421043077087,0.007446303963661194,0.001569069496185684,0.01741698384284973,0.002928342318876228,2.062798261642456,0.6671822213565259,0.40577256555103824,0.14087992176112113
brake_in_turn_steer_0.20,brake_in_turn,S4_k1.00_c1.10,1.0,1.1,0,5.511215976712988e-06,0.0002542396038431131,0.0005710322426845474,3.6378878200230666e-06,9.984920509333676e-06,0.08535238355398178,0.2538166344165802,5.495224952697754,2.1555423671442098,0.024019580297168712,0.04807882892461396,2.621273012379423,0.161030101703212,0.1829976777231589,0.18303922374701062,0.14259123535716375,0.09877383708953702,0.028274827287016302,0.009862735867500305,0.002003194479063883,0.015825539827346802,0.003268589421809562,2.758286476135254,1.461942155858045,0.10624549343360101,0.030777273462176333
brake_in_turn_steer_0.20,brake_in_turn,S5_k1.05_c1.10,1.05,1.1,0,4.74206387000284e-06,0.0001752069267316377,0.00040276769641423016,3.2088071520548884e-06,8.433478038893826e-06,0.08662790060043335,0.2549436390399933,4.661885738372803,2.350290875104598,0.023050624077153404,0.046846890149685357,2.498810658748533,0.21682210005399116,0.09525374817920258,0.09530084761805485,0.07049407197859058,0.0993188619613653,0.02496708664777677,0.008300773799419403,0.0018542774540888098,0.01771068572998047,0.0029980818538600292,1.8141002655029297,0.8695529145390364,0.30099400139398913,0.13128526717118086
